txn_id,account_id,card_id,token_id,customer_id,merchant_id,descriptor,mcc,txn_type,billing_amount,billing_currency,txn_amount,txn_currency,fx_rate,auth_amount,auth_id,auth_code,auth_response_code,auth_timestamp_utc,txn_local_datetime,merchant_timezone,processing_date,posting_date,pos_entry_mode,card_present,channel,cof_type,eci,cavv_present,three_ds_status,three_ds_browser_ip,avs_result,cvv2_presence,cvv2_result,clearing_seq,clearing_count,arn,related_txn_id,fraud_reported_at,available_at
TXN-0023442,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,311.55,USD,311.55,USD,,311.55,,,00,2026-02-08T13:00:00Z,2026-02-08 08:00:00,America/New_York,2026-02-08,2026-02-08,,,payment,none,,,,,,,,1,1,,,,2026-02-08T06:00:00Z
TXN-0023443,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,264.25,USD,264.25,USD,,264.25,,,00,2026-03-14T12:00:00Z,2026-03-14 08:00:00,America/New_York,2026-03-14,2026-03-14,,,payment,none,,,,,,,,1,1,,,,2026-03-14T06:00:00Z
TXN-0023444,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,270.89,USD,270.89,USD,,270.89,,,00,2026-04-13T12:00:00Z,2026-04-13 08:00:00,America/New_York,2026-04-13,2026-04-13,,,payment,none,,,,,,,,1,1,,,,2026-04-13T06:00:00Z
TXN-0023445,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,245.60,USD,245.60,USD,,245.60,,,00,2026-05-12T12:00:00Z,2026-05-12 08:00:00,America/New_York,2026-05-12,2026-05-12,,,payment,none,,,,,,,,1,1,,,,2026-05-12T06:00:00Z
TXN-0023446,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,193.91,USD,193.91,USD,,193.91,,,00,2026-06-13T12:00:00Z,2026-06-13 08:00:00,America/New_York,2026-06-13,2026-06-13,,,payment,none,,,,,,,,1,1,,,,2026-06-13T06:00:00Z
TXN-0023447,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,233.99,USD,233.99,USD,,233.99,,,00,2026-07-10T12:00:00Z,2026-07-10 08:00:00,America/New_York,2026-07-10,2026-07-10,,,payment,none,,,,,,,,1,1,,,,2026-07-10T06:00:00Z
TXN-0023448,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,203.04,USD,203.04,USD,,203.04,,,00,2026-08-12T12:00:00Z,2026-08-12 08:00:00,America/New_York,2026-08-12,2026-08-12,,,payment,none,,,,,,,,1,1,,,,2026-08-12T06:00:00Z
TXN-0023449,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,178.16,USD,178.16,USD,,178.16,,,00,2026-09-08T12:00:00Z,2026-09-08 08:00:00,America/New_York,2026-09-08,2026-09-08,,,payment,none,,,,,,,,1,1,,,,2026-09-08T06:00:00Z
TXN-0023450,ACC-CR-00265,CRD-000354,,CUS-00309,,PAYMENT - THANK YOU,,payment,85.00,USD,85.00,USD,,85.00,,,00,2026-10-09T12:00:00Z,2026-10-09 08:00:00,America/New_York,2026-10-09,2026-10-09,,,payment,none,,,,,,,,1,1,,,,2026-10-09T06:00:00Z
TXN-0023451,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,116.20,USD,116.20,USD,,116.20,,,00,2025-10-30T12:00:00Z,2025-10-30 08:00:00,America/New_York,2025-10-30,2025-10-30,,,payment,none,,,,,,,,1,1,,,,2025-10-30T06:00:00Z
TXN-0023452,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,548.25,USD,548.25,USD,,548.25,,,00,2025-11-28T13:00:00Z,2025-11-28 08:00:00,America/New_York,2025-11-28,2025-11-28,,,payment,none,,,,,,,,1,1,,,,2025-11-28T06:00:00Z
TXN-0023453,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,660.76,USD,660.76,USD,,660.76,,,00,2025-12-31T13:00:00Z,2025-12-31 08:00:00,America/New_York,2025-12-31,2025-12-31,,,payment,none,,,,,,,,1,1,,,,2025-12-31T06:00:00Z
TXN-0023454,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,472.95,USD,472.95,USD,,472.95,,,00,2026-01-30T13:00:00Z,2026-01-30 08:00:00,America/New_York,2026-01-30,2026-01-30,,,payment,none,,,,,,,,1,1,,,,2026-01-30T06:00:00Z
TXN-0023455,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,267.98,USD,267.98,USD,,267.98,,,00,2026-03-04T13:00:00Z,2026-03-04 08:00:00,America/New_York,2026-03-04,2026-03-04,,,payment,none,,,,,,,,1,1,,,,2026-03-04T06:00:00Z
TXN-0023456,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,507.12,USD,507.12,USD,,507.12,,,00,2026-04-01T12:00:00Z,2026-04-01 08:00:00,America/New_York,2026-04-01,2026-04-01,,,payment,none,,,,,,,,1,1,,,,2026-04-01T06:00:00Z
TXN-0023457,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,321.37,USD,321.37,USD,,321.37,,,00,2026-04-27T12:00:00Z,2026-04-27 08:00:00,America/New_York,2026-04-27,2026-04-27,,,payment,none,,,,,,,,1,1,,,,2026-04-27T06:00:00Z
TXN-0023458,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,792.43,USD,792.43,USD,,792.43,,,00,2026-05-28T12:00:00Z,2026-05-28 08:00:00,America/New_York,2026-05-28,2026-05-28,,,payment,none,,,,,,,,1,1,,,,2026-05-28T06:00:00Z
TXN-0023459,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,431.01,USD,431.01,USD,,431.01,,,00,2026-06-27T12:00:00Z,2026-06-27 08:00:00,America/New_York,2026-06-27,2026-06-27,,,payment,none,,,,,,,,1,1,,,,2026-06-27T06:00:00Z
TXN-0023460,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,418.70,USD,418.70,USD,,418.70,,,00,2026-07-27T12:00:00Z,2026-07-27 08:00:00,America/New_York,2026-07-27,2026-07-27,,,payment,none,,,,,,,,1,1,,,,2026-07-27T06:00:00Z
TXN-0023461,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,411.60,USD,411.60,USD,,411.60,,,00,2026-08-28T12:00:00Z,2026-08-28 08:00:00,America/New_York,2026-08-28,2026-08-28,,,payment,none,,,,,,,,1,1,,,,2026-08-28T06:00:00Z
TXN-0023462,ACC-CR-00266,CRD-000356,,CUS-00310,,PAYMENT - THANK YOU,,payment,481.68,USD,481.68,USD,,481.68,,,00,2026-09-29T12:00:00Z,2026-09-29 08:00:00,America/New_York,2026-09-29,2026-09-29,,,payment,none,,,,,,,,1,1,,,,2026-09-29T06:00:00Z
TXN-0023463,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,397.00,USD,397.00,USD,,397.00,,,00,2025-11-14T13:00:00Z,2025-11-14 08:00:00,America/New_York,2025-11-14,2025-11-14,,,payment,none,,,,,,,,1,1,,,,2025-11-14T06:00:00Z
TXN-0023464,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,775.57,USD,775.57,USD,,775.57,,,00,2025-12-13T13:00:00Z,2025-12-13 08:00:00,America/New_York,2025-12-13,2025-12-13,,,payment,none,,,,,,,,1,1,,,,2025-12-13T06:00:00Z
TXN-0023465,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,375.03,USD,375.03,USD,,375.03,,,00,2026-01-15T13:00:00Z,2026-01-15 08:00:00,America/New_York,2026-01-15,2026-01-15,,,payment,none,,,,,,,,1,1,,,,2026-01-15T06:00:00Z
TXN-0023466,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,153.91,USD,153.91,USD,,153.91,,,00,2026-02-12T13:00:00Z,2026-02-12 08:00:00,America/New_York,2026-02-12,2026-02-12,,,payment,none,,,,,,,,1,1,,,,2026-02-12T06:00:00Z
TXN-0023467,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,277.08,USD,277.08,USD,,277.08,,,00,2026-03-16T12:00:00Z,2026-03-16 08:00:00,America/New_York,2026-03-16,2026-03-16,,,payment,none,,,,,,,,1,1,,,,2026-03-16T06:00:00Z
TXN-0023468,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,547.58,USD,547.58,USD,,547.58,,,00,2026-04-11T12:00:00Z,2026-04-11 08:00:00,America/New_York,2026-04-11,2026-04-11,,,payment,none,,,,,,,,1,1,,,,2026-04-11T06:00:00Z
TXN-0023469,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,37.06,USD,37.06,USD,,37.06,,,00,2026-05-13T12:00:00Z,2026-05-13 08:00:00,America/New_York,2026-05-13,2026-05-13,,,payment,none,,,,,,,,1,1,,,,2026-05-13T06:00:00Z
TXN-0023470,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,261.41,USD,261.41,USD,,261.41,,,00,2026-06-13T12:00:00Z,2026-06-13 08:00:00,America/New_York,2026-06-13,2026-06-13,,,payment,none,,,,,,,,1,1,,,,2026-06-13T06:00:00Z
TXN-0023471,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,89.13,USD,89.13,USD,,89.13,,,00,2026-07-13T12:00:00Z,2026-07-13 08:00:00,America/New_York,2026-07-13,2026-07-13,,,payment,none,,,,,,,,1,1,,,,2026-07-13T06:00:00Z
TXN-0023472,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,221.30,USD,221.30,USD,,221.30,,,00,2026-08-12T12:00:00Z,2026-08-12 08:00:00,America/New_York,2026-08-12,2026-08-12,,,payment,none,,,,,,,,1,1,,,,2026-08-12T06:00:00Z
TXN-0023473,ACC-CR-00267,CRD-000357,,CUS-00311,,PAYMENT - THANK YOU,,payment,233.06,USD,233.06,USD,,233.06,,,00,2026-09-15T12:00:00Z,2026-09-15 08:00:00,America/New_York,2026-09-15,2026-09-15,,,payment,none,,,,,,,,1,1,,,,2026-09-15T06:00:00Z
TXN-0023474,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,35.00,USD,35.00,USD,,35.00,,,00,2025-12-01T13:00:00Z,2025-12-01 08:00:00,America/New_York,2025-12-01,2025-12-01,,,payment,none,,,,,,,,1,1,,,,2025-12-01T06:00:00Z
TXN-0023475,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,35.00,USD,35.00,USD,,35.00,,,00,2025-12-31T13:00:00Z,2025-12-31 08:00:00,America/New_York,2025-12-31,2025-12-31,,,payment,none,,,,,,,,1,1,,,,2025-12-31T06:00:00Z
TXN-0023476,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,35.00,USD,35.00,USD,,35.00,,,00,2026-02-04T13:00:00Z,2026-02-04 08:00:00,America/New_York,2026-02-04,2026-02-04,,,payment,none,,,,,,,,1,1,,,,2026-02-04T06:00:00Z
TXN-0023477,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,35.00,USD,35.00,USD,,35.00,,,00,2026-03-05T13:00:00Z,2026-03-05 08:00:00,America/New_York,2026-03-05,2026-03-05,,,payment,none,,,,,,,,1,1,,,,2026-03-05T06:00:00Z
TXN-0023478,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,42.77,USD,42.77,USD,,42.77,,,00,2026-04-03T12:00:00Z,2026-04-03 08:00:00,America/New_York,2026-04-03,2026-04-03,,,payment,none,,,,,,,,1,1,,,,2026-04-03T06:00:00Z
TXN-0023479,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,44.35,USD,44.35,USD,,44.35,,,00,2026-05-06T12:00:00Z,2026-05-06 08:00:00,America/New_York,2026-05-06,2026-05-06,,,payment,none,,,,,,,,1,1,,,,2026-05-06T06:00:00Z
TXN-0023480,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,47.59,USD,47.59,USD,,47.59,,,00,2026-06-02T12:00:00Z,2026-06-02 08:00:00,America/New_York,2026-06-02,2026-06-02,,,payment,none,,,,,,,,1,1,,,,2026-06-02T06:00:00Z
TXN-0023481,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,57.18,USD,57.18,USD,,57.18,,,00,2026-07-06T12:00:00Z,2026-07-06 08:00:00,America/New_York,2026-07-06,2026-07-06,,,payment,none,,,,,,,,1,1,,,,2026-07-06T06:00:00Z
TXN-0023482,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,66.15,USD,66.15,USD,,66.15,,,00,2026-08-04T12:00:00Z,2026-08-04 08:00:00,America/New_York,2026-08-04,2026-08-04,,,payment,none,,,,,,,,1,1,,,,2026-08-04T06:00:00Z
TXN-0023483,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,67.78,USD,67.78,USD,,67.78,,,00,2026-09-01T12:00:00Z,2026-09-01 08:00:00,America/New_York,2026-09-01,2026-09-01,,,payment,none,,,,,,,,1,1,,,,2026-09-01T06:00:00Z
TXN-0023484,ACC-CR-00268,CRD-000358,,CUS-00312,,PAYMENT - THANK YOU,,payment,80.02,USD,80.02,USD,,80.02,,,00,2026-10-02T12:00:00Z,2026-10-02 08:00:00,America/New_York,2026-10-02,2026-10-02,,,payment,none,,,,,,,,1,1,,,,2026-10-02T06:00:00Z
TXN-0023485,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,206.98,USD,206.98,USD,,206.98,,,00,2025-11-01T12:00:00Z,2025-11-01 08:00:00,America/New_York,2025-11-01,2025-11-01,,,payment,none,,,,,,,,1,1,,,,2025-11-01T06:00:00Z
TXN-0023486,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,609.69,USD,609.69,USD,,609.69,,,00,2025-12-02T13:00:00Z,2025-12-02 08:00:00,America/New_York,2025-12-02,2025-12-02,,,payment,none,,,,,,,,1,1,,,,2025-12-02T06:00:00Z
TXN-0023487,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,302.84,USD,302.84,USD,,302.84,,,00,2025-12-29T13:00:00Z,2025-12-29 08:00:00,America/New_York,2025-12-29,2025-12-29,,,payment,none,,,,,,,,1,1,,,,2025-12-29T06:00:00Z
TXN-0023488,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,531.36,USD,531.36,USD,,531.36,,,00,2026-01-31T13:00:00Z,2026-01-31 08:00:00,America/New_York,2026-01-31,2026-01-31,,,payment,none,,,,,,,,1,1,,,,2026-01-31T06:00:00Z
TXN-0023489,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,545.86,USD,545.86,USD,,545.86,,,00,2026-03-03T13:00:00Z,2026-03-03 08:00:00,America/New_York,2026-03-03,2026-03-03,,,payment,none,,,,,,,,1,1,,,,2026-03-03T06:00:00Z
TXN-0023490,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,497.31,USD,497.31,USD,,497.31,,,00,2026-03-31T12:00:00Z,2026-03-31 08:00:00,America/New_York,2026-03-31,2026-03-31,,,payment,none,,,,,,,,1,1,,,,2026-03-31T06:00:00Z
TXN-0023491,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,616.52,USD,616.52,USD,,616.52,,,00,2026-05-03T12:00:00Z,2026-05-03 08:00:00,America/New_York,2026-05-03,2026-05-03,,,payment,none,,,,,,,,1,1,,,,2026-05-03T06:00:00Z
TXN-0023492,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,511.67,USD,511.67,USD,,511.67,,,00,2026-05-31T12:00:00Z,2026-05-31 08:00:00,America/New_York,2026-05-31,2026-05-31,,,payment,none,,,,,,,,1,1,,,,2026-05-31T06:00:00Z
TXN-0023493,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,232.64,USD,232.64,USD,,232.64,,,00,2026-07-04T12:00:00Z,2026-07-04 08:00:00,America/New_York,2026-07-04,2026-07-04,,,payment,none,,,,,,,,1,1,,,,2026-07-04T06:00:00Z
TXN-0023494,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,649.97,USD,649.97,USD,,649.97,,,00,2026-08-02T12:00:00Z,2026-08-02 08:00:00,America/New_York,2026-08-02,2026-08-02,,,payment,none,,,,,,,,1,1,,,,2026-08-02T06:00:00Z
TXN-0023495,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,243.88,USD,243.88,USD,,243.88,,,00,2026-08-31T12:00:00Z,2026-08-31 08:00:00,America/New_York,2026-08-31,2026-08-31,,,payment,none,,,,,,,,1,1,,,,2026-08-31T06:00:00Z
TXN-0023496,ACC-CR-00269,CRD-000360,,CUS-00314,,PAYMENT - THANK YOU,,payment,499.06,USD,499.06,USD,,499.06,,,00,2026-09-29T12:00:00Z,2026-09-29 08:00:00,America/New_York,2026-09-29,2026-09-29,,,payment,none,,,,,,,,1,1,,,,2026-09-29T06:00:00Z
TXN-0023497,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,268.06,USD,268.06,USD,,268.06,,,00,2025-11-14T13:00:00Z,2025-11-14 08:00:00,America/New_York,2025-11-14,2025-11-14,,,payment,none,,,,,,,,1,1,,,,2025-11-14T06:00:00Z
TXN-0023498,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,257.10,USD,257.10,USD,,257.10,,,00,2025-12-15T13:00:00Z,2025-12-15 08:00:00,America/New_York,2025-12-15,2025-12-15,,,payment,none,,,,,,,,1,1,,,,2025-12-15T06:00:00Z
TXN-0023499,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,253.83,USD,253.83,USD,,253.83,,,00,2026-01-18T13:00:00Z,2026-01-18 08:00:00,America/New_York,2026-01-18,2026-01-18,,,payment,none,,,,,,,,1,1,,,,2026-01-18T06:00:00Z
TXN-0023500,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,322.08,USD,322.08,USD,,322.08,,,00,2026-02-15T13:00:00Z,2026-02-15 08:00:00,America/New_York,2026-02-15,2026-02-15,,,payment,none,,,,,,,,1,1,,,,2026-02-15T06:00:00Z
TXN-0023501,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,133.57,USD,133.57,USD,,133.57,,,00,2026-03-19T12:00:00Z,2026-03-19 08:00:00,America/New_York,2026-03-19,2026-03-19,,,payment,none,,,,,,,,1,1,,,,2026-03-19T06:00:00Z
TXN-0023502,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,204.10,USD,204.10,USD,,204.10,,,00,2026-04-17T12:00:00Z,2026-04-17 08:00:00,America/New_York,2026-04-17,2026-04-17,,,payment,none,,,,,,,,1,1,,,,2026-04-17T06:00:00Z
TXN-0023503,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,157.86,USD,157.86,USD,,157.86,,,00,2026-05-16T12:00:00Z,2026-05-16 08:00:00,America/New_York,2026-05-16,2026-05-16,,,payment,none,,,,,,,,1,1,,,,2026-05-16T06:00:00Z
TXN-0023504,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,131.20,USD,131.20,USD,,131.20,,,00,2026-06-17T12:00:00Z,2026-06-17 08:00:00,America/New_York,2026-06-17,2026-06-17,,,payment,none,,,,,,,,1,1,,,,2026-06-17T06:00:00Z
TXN-0023505,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,372.43,USD,372.43,USD,,372.43,,,00,2026-07-17T12:00:00Z,2026-07-17 08:00:00,America/New_York,2026-07-17,2026-07-17,,,payment,none,,,,,,,,1,1,,,,2026-07-17T06:00:00Z
TXN-0023506,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,215.65,USD,215.65,USD,,215.65,,,00,2026-08-15T12:00:00Z,2026-08-15 08:00:00,America/New_York,2026-08-15,2026-08-15,,,payment,none,,,,,,,,1,1,,,,2026-08-15T06:00:00Z
TXN-0023507,ACC-CR-00270,CRD-000361,,CUS-00315,,PAYMENT - THANK YOU,,payment,198.91,USD,198.91,USD,,198.91,,,00,2026-09-19T12:00:00Z,2026-09-19 08:00:00,America/New_York,2026-09-19,2026-09-19,,,payment,none,,,,,,,,1,1,,,,2026-09-19T06:00:00Z
TXN-0023508,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,97.02,USD,97.02,USD,,97.02,,,00,2025-11-14T13:00:00Z,2025-11-14 08:00:00,America/New_York,2025-11-14,2025-11-14,,,payment,none,,,,,,,,1,1,,,,2025-11-14T06:00:00Z
TXN-0023509,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,218.01,USD,218.01,USD,,218.01,,,00,2025-12-16T13:00:00Z,2025-12-16 08:00:00,America/New_York,2025-12-16,2025-12-16,,,payment,none,,,,,,,,1,1,,,,2025-12-16T06:00:00Z
TXN-0023510,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,62.21,USD,62.21,USD,,62.21,,,00,2026-01-11T13:00:00Z,2026-01-11 08:00:00,America/New_York,2026-01-11,2026-01-11,,,payment,none,,,,,,,,1,1,,,,2026-01-11T06:00:00Z
TXN-0023511,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,170.06,USD,170.06,USD,,170.06,,,00,2026-02-11T13:00:00Z,2026-02-11 08:00:00,America/New_York,2026-02-11,2026-02-11,,,payment,none,,,,,,,,1,1,,,,2026-02-11T06:00:00Z
TXN-0023512,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,104.24,USD,104.24,USD,,104.24,,,00,2026-04-11T12:00:00Z,2026-04-11 08:00:00,America/New_York,2026-04-11,2026-04-11,,,payment,none,,,,,,,,1,1,,,,2026-04-11T06:00:00Z
TXN-0023513,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,780.51,USD,780.51,USD,,780.51,,,00,2026-05-16T12:00:00Z,2026-05-16 08:00:00,America/New_York,2026-05-16,2026-05-16,,,payment,none,,,,,,,,1,1,,,,2026-05-16T06:00:00Z
TXN-0023514,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,106.27,USD,106.27,USD,,106.27,,,00,2026-06-12T12:00:00Z,2026-06-12 08:00:00,America/New_York,2026-06-12,2026-06-12,,,payment,none,,,,,,,,1,1,,,,2026-06-12T06:00:00Z
TXN-0023515,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,101.23,USD,101.23,USD,,101.23,,,00,2026-07-14T12:00:00Z,2026-07-14 08:00:00,America/New_York,2026-07-14,2026-07-14,,,payment,none,,,,,,,,1,1,,,,2026-07-14T06:00:00Z
TXN-0023516,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,305.32,USD,305.32,USD,,305.32,,,00,2026-08-15T12:00:00Z,2026-08-15 08:00:00,America/New_York,2026-08-15,2026-08-15,,,payment,none,,,,,,,,1,1,,,,2026-08-15T06:00:00Z
TXN-0023517,ACC-CR-00271,CRD-000363,,CUS-00317,,PAYMENT - THANK YOU,,payment,154.33,USD,154.33,USD,,154.33,,,00,2026-09-15T12:00:00Z,2026-09-15 08:00:00,America/New_York,2026-09-15,2026-09-15,,,payment,none,,,,,,,,1,1,,,,2026-09-15T06:00:00Z
TXN-0023518,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,429.32,USD,429.32,USD,,429.32,,,00,2025-11-08T13:00:00Z,2025-11-08 08:00:00,America/New_York,2025-11-08,2025-11-08,,,payment,none,,,,,,,,1,1,,,,2025-11-08T06:00:00Z
TXN-0023519,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,264.54,USD,264.54,USD,,264.54,,,00,2025-12-10T13:00:00Z,2025-12-10 08:00:00,America/New_York,2025-12-10,2025-12-10,,,payment,none,,,,,,,,1,1,,,,2025-12-10T06:00:00Z
TXN-0023520,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,264.62,USD,264.62,USD,,264.62,,,00,2026-01-10T13:00:00Z,2026-01-10 08:00:00,America/New_York,2026-01-10,2026-01-10,,,payment,none,,,,,,,,1,1,,,,2026-01-10T06:00:00Z
TXN-0023521,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,277.43,USD,277.43,USD,,277.43,,,00,2026-02-09T13:00:00Z,2026-02-09 08:00:00,America/New_York,2026-02-09,2026-02-09,,,payment,none,,,,,,,,1,1,,,,2026-02-09T06:00:00Z
TXN-0023522,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,307.87,USD,307.87,USD,,307.87,,,00,2026-03-09T12:00:00Z,2026-03-09 08:00:00,America/New_York,2026-03-09,2026-03-09,,,payment,none,,,,,,,,1,1,,,,2026-03-09T06:00:00Z
TXN-0023523,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,51.55,USD,51.55,USD,,51.55,,,00,2026-04-08T12:00:00Z,2026-04-08 08:00:00,America/New_York,2026-04-08,2026-04-08,,,payment,none,,,,,,,,1,1,,,,2026-04-08T06:00:00Z
TXN-0023524,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,1015.24,USD,1015.24,USD,,1015.24,,,00,2026-05-09T12:00:00Z,2026-05-09 08:00:00,America/New_York,2026-05-09,2026-05-09,,,payment,none,,,,,,,,1,1,,,,2026-05-09T06:00:00Z
TXN-0023525,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,307.12,USD,307.12,USD,,307.12,,,00,2026-06-06T12:00:00Z,2026-06-06 08:00:00,America/New_York,2026-06-06,2026-06-06,,,payment,none,,,,,,,,1,1,,,,2026-06-06T06:00:00Z
TXN-0023526,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,169.49,USD,169.49,USD,,169.49,,,00,2026-07-08T12:00:00Z,2026-07-08 08:00:00,America/New_York,2026-07-08,2026-07-08,,,payment,none,,,,,,,,1,1,,,,2026-07-08T06:00:00Z
TXN-0023527,ACC-CR-00272,CRD-000367,,CUS-00320,,PAYMENT - THANK YOU,,payment,138.80,USD,138.80,USD,,138.80,,,00,2026-08-07T12:00:00Z,2026-08-07 08:00:00,America/New_York,2026-08-07,2026-08-07,,,payment,none,,,,,,,,1,1,,,,2026-08-07T06:00:00Z
